id,article_id,paragraph_number,chapeau,content_full,metadata,created_at,updated_at
c7430fef-69ae-4882-9591-1af6197d046c,2b873eef-6844-43b8-91da-d24744a18263,4,"EHR systems, medical devices, in vitro diagnostic medical devices and high-risk AI systems referred to in Articles 25 and 27 that are in conformity with the common specifications referred to in paragraph 1 of this Article shall be considered to be in conformity with the essential requirements covered by those common specifications or parts thereof, laid down in Annex II, and covered by those common specifications or the relevant parts thereof.","EHR systems, medical devices, in vitro diagnostic medical devices and high-risk AI systems referred to in Articles 25 and 27 that are in conformity with the common specifications referred to in paragraph 1 of this Article shall be considered to be in conformity with the essential requirements covered by those common specifications or parts thereof, laid down in Annex II, and covered by those common specifications or the relevant parts thereof.",,2025-01-01 22:48:29.304076+00,2025-01-01 22:48:29.304076+00
c7aee605-a6ff-4b17-96c2-f68e754d3d80,321e9703-5498-46ff-bdee-0b9ef9d15dc8,3,The Commission shall prepare a report on the infrastructures and services supporting the EHDS that it provides in accordance with paragraph 1 every two years and make it publicly available.,The Commission shall prepare a report on the infrastructures and services supporting the EHDS that it provides in accordance with paragraph 1 every two years and make it publicly available.,,2025-01-01 22:50:44.770245+00,2025-01-01 22:50:44.770245+00
caae1a7f-31c1-4b47-aa4f-ae20e9e23e27,019b7e94-f653-4acd-8348-125716032169,6,"A delegated act adopted pursuant to Article 14(2), Article 49(4) or Article 78(5) shall enter into force only if no objection has been expressed either by the European Parliament or by the Council within a period of three months of notification of that act to the European Parliament and to the Council or if, before the expiry of that period, the European Parliament and the Council have both informed the Commission that they will not object. That period shall be extended by three months at the initiative of the European Parliament or of the Council.","A delegated act adopted pursuant to Article 14(2), Article 49(4) or Article 78(5) shall enter into force only if no objection has been expressed either by the European Parliament or by the Council within a period of three months of notification of that act to the European Parliament and to the Council or if, before the expiry of that period, the European Parliament and the Council have both informed the Commission that they will not object. That period shall be extended by three months at the initiative of the European Parliament or of the Council.",,2025-01-01 22:50:46.610098+00,2025-01-01 22:50:46.610098+00
cadc2708-0ff2-44a9-b0fe-d15d555ec2c1,ab19a078-6a75-436f-994e-b52196fc6d72,5,The rules on any mechanism to implement exceptions provided for under paragraph 4 by way of exception from paragraph 1 shall respect the essence of the fundamental rights and freedoms and shall be a necessary and proportionate measure in a democratic society to fulfil purposes of public interest in the area of legitimate scientific and societal objectives.,The rules on any mechanism to implement exceptions provided for under paragraph 4 by way of exception from paragraph 1 shall respect the essence of the fundamental rights and freedoms and shall be a necessary and proportionate measure in a democratic society to fulfil purposes of public interest in the area of legitimate scientific and societal objectives.,,2025-01-01 22:49:57.380439+00,2025-01-01 22:49:57.380439+00
cb39e08a-c789-4b77-a89d-7b4100920aa2,8b798654-422c-415c-bca1-f938e4393ddf,1,"Where a market surveillance authority makes a finding of non-compliance, it shall require the manufacturer of the EHR system concerned, its authorised representative and all other relevant economic operators to take, by a specific deadline, adequate corrective action to bring the EHR system into conformity. Such findings of non- compliance include, but are not limited to, the following","Where a market surveillance authority makes a finding of non-compliance, it shall require the manufacturer of the EHR system concerned, its authorised representative and all other relevant economic operators to take, by a specific deadline, adequate corrective action to bring the EHR system into conformity. Such findings of non- compliance include, but are not limited to, the following the EHR system is not in conformity with essential requirements laid down in Annex II or with the common specifications referred to in Article 36; the technical documentation is not available, not complete or not in accordance with Article 37; the EU declaration of conformity has not been drawn up or has not been drawn up correctly in accordance with Article 39; the CE marking of conformity has been affixed in breach of Article 41 or has not been affixed; the registration obligations of Article 49 have not been fulfilled.",,2025-01-01 22:48:44.72051+00,2025-01-01 22:48:44.72051+00
cb922f6a-0b76-4f0c-8ff3-ee8bcb7759c1,cab6cc2a-1486-48ea-aab3-8bd280aa84da,10,"The EHDS Board shall publish its meeting dates and the minutes of its deliberations, and publish an activity report every two years.","The EHDS Board shall publish its meeting dates and the minutes of its deliberations, and publish an activity report every two years.",,2025-01-01 22:50:32.588731+00,2025-01-01 22:50:32.588731+00
cbe2f7f7-e71b-4296-8c2b-aadd2b17aa8c,e0cd7cc3-1e97-496c-8a7f-7cc7b558b8c4,3,"The technical documentation referred to in paragraph 1 shall be drawn up in an official language of the Member State concerned or a language that is easily understandable in that Member State. Following a reasoned request from the market surveillance authority of a Member State, the manufacturer shall provide a translation of the relevant parts of the technical documentation into an official language of that Member State.","The technical documentation referred to in paragraph 1 shall be drawn up in an official language of the Member State concerned or a language that is easily understandable in that Member State. Following a reasoned request from the market surveillance authority of a Member State, the manufacturer shall provide a translation of the relevant parts of the technical documentation into an official language of that Member State.",,2025-01-01 22:48:30.930625+00,2025-01-01 22:48:30.930625+00
cc204c2f-ea9d-4156-8ab5-bbb79d5d6c62,63a0d73b-49dc-4ef9-9164-6155a97de87a,5,"In the performance of their tasks, the relevant digital health authorities shall actively cooperate and consult with relevant stakeholders’ representatives, including patients’ representatives, healthcare providers and health professionals’ representatives, including health professional associations, as well as consumer organisations and industry associations.","In the performance of their tasks, the relevant digital health authorities shall actively cooperate and consult with relevant stakeholders’ representatives, including patients’ representatives, healthcare providers and health professionals’ representatives, including health professional associations, as well as consumer organisations and industry associations.",,2025-01-01 22:47:57.890651+00,2025-01-01 22:47:57.890651+00
cc4c9b6a-9702-4dcd-9d6e-b202908646cc,57e23e68-a9b1-4403-81b8-ffe4a9f2c06e,2,"Where registries or databases from a number of Member States organise themselves into a single network of registries or databases at Union level, the associated registries or databases may designate a coordinator to ensure the provision of data from the registries’ or databases’ network for secondary use. The health data access body of the Member State in which the coordinator of the network is established shall be competent to decide on the health data access applications to be used to provide access to electronic health data for the network of registries or databases. Section 5 Health data quality and utility for secondary use","Where registries or databases from a number of Member States organise themselves into a single network of registries or databases at Union level, the associated registries or databases may designate a coordinator to ensure the provision of data from the registries’ or databases’ network for secondary use. The health data access body of the Member State in which the coordinator of the network is established shall be competent to decide on the health data access applications to be used to provide access to electronic health data for the network of registries or databases. Section 5 Health data quality and utility for secondary use",,2025-01-01 22:50:11.824797+00,2025-01-01 22:50:11.824797+00
cd18e52b-d61f-4a41-b7bc-92e884d68e99,969804ed-25e1-4c7a-bb44-080725d80eaf,4,"Importers shall ensure that, while an EHR system is under their responsibility, the EHR system is not altered in such a way that its conformity with the essential requirements laid down in Annex II and with any requirements adopted pursuant to Article 42 is jeopardised.","Importers shall ensure that, while an EHR system is under their responsibility, the EHR system is not altered in such a way that its conformity with the essential requirements laid down in Annex II and with any requirements adopted pursuant to Article 42 is jeopardised.",,2025-01-01 22:48:19.859855+00,2025-01-01 22:48:19.859855+00
cde0fe34-f006-401b-8b15-e4d1bfe3cd95,1e34b7de-f8b3-4345-b56e-1e0fed3f38d1,1,The Commission shall establish a central interoperability platform for digital health (‘MyHealth@EU’) to provide services to support and facilitate the exchange of personal electronic health data between the national contact points for digital health of the Member States.,The Commission shall establish a central interoperability platform for digital health (‘MyHealth@EU’) to provide services to support and facilitate the exchange of personal electronic health data between the national contact points for digital health of the Member States.,,2025-01-01 22:48:01.129973+00,2025-01-01 22:48:01.129973+00
ce450c12-33e5-4c7d-8b75-81835f9855bf,d5b3ed4e-20ba-49f0-942f-97c66008ecd4,4,"Where an EU declaration of conformity is drawn up in a digital format, it shall be made accessible online for the expected lifetime of the EHR system and, in any event, for at least 10 years from the placing on the market or the putting into service of the EHR system.","Where an EU declaration of conformity is drawn up in a digital format, it shall be made accessible online for the expected lifetime of the EHR system and, in any event, for at least 10 years from the placing on the market or the putting into service of the EHR system.",,2025-01-01 22:48:34.930088+00,2025-01-01 22:48:34.930088+00
ce4c4202-514d-4ca1-b602-34d0660b3bbf,7cb20a7e-1d08-4786-a8ed-12dcbb535f30,3,"Members of the stakeholder forum shall be appointed by the Commission following a public call for interest and a transparent selection procedure. Members of the stakeholder forum shall make an annual declaration of interests which shall be made publicly available and updated, when relevant.","Members of the stakeholder forum shall be appointed by the Commission following a public call for interest and a transparent selection procedure. Members of the stakeholder forum shall make an annual declaration of interests which shall be made publicly available and updated, when relevant.",,2025-01-01 22:50:33.911189+00,2025-01-01 22:50:33.911189+00
ceb63805-a796-4f9b-8f6c-5e169b11d8e0,e8292e01-ed2a-4590-bb39-69e53a5267dc,2,"Providers of AI systems considered to be high-risk in accordance with Article 6 of Regulation (EU) 2024/1689 (the ‘high-risk AI system’) and which do not fall within the scope of Regulation (EU) 2017/745 or (EU) 2017/746, that claim interoperability of those high-risk AI systems with the harmonised software components of EHR systems, shall prove compliance with the essential requirements on the European interoperability software component for EHR systems and the European logging software component for EHR systems, as laid down in Section 2 of Annex II to this Regulation. Article 36 of this Regulation shall apply to those high-risk AI systems.","Providers of AI systems considered to be high-risk in accordance with Article 6 of Regulation (EU) 2024/1689 (the ‘high-risk AI system’) and which do not fall within the scope of Regulation (EU) 2017/745 or (EU) 2017/746, that claim interoperability of those high-risk AI systems with the harmonised software components of EHR systems, shall prove compliance with the essential requirements on the European interoperability software component for EHR systems and the European logging software component for EHR systems, as laid down in Section 2 of Annex II to this Regulation. Article 36 of this Regulation shall apply to those high-risk AI systems.",,2025-01-01 22:48:07.017362+00,2025-01-01 22:48:07.017362+00
cecba41e-f32c-42af-b6be-91a8d484bccc,151a576c-dae3-4977-ae8b-2c0f109f2cfa,6,"Without prejudice to the powers of health data access bodies pursuant to Article 63, each Member State may lay down rules on whether and to what extent administrative fines may be imposed on public authorities and public sector bodies established in that Member State.","Without prejudice to the powers of health data access bodies pursuant to Article 63, each Member State may lay down rules on whether and to what extent administrative fines may be imposed on public authorities and public sector bodies established in that Member State.",,2025-01-01 22:49:35.639896+00,2025-01-01 22:49:35.639896+00
cf0ddd31-a5af-4c73-b74f-0a3feea32107,987242ec-93f1-4047-ad48-6f024cea1e76,5,"The Commission is empowered to adopt delegated acts in accordance with Article 97 to amend this Regulation by modifying, adding or removing elements to be covered by the data quality and utility label provided for in paragraph 3.","The Commission is empowered to adopt delegated acts in accordance with Article 97 to amend this Regulation by modifying, adding or removing elements to be covered by the data quality and utility label provided for in paragraph 3.",,2025-01-01 22:50:16.472441+00,2025-01-01 22:50:16.472441+00
d2733edc-cc2b-46cb-b72d-41f705e27aa0,ab94a0c1-0ca9-426a-81ac-1690369286d7,8,"The Commission shall issue guidelines, by ... [the date of entry into force of this Regulation + 84 months], in close cooperation with the EHDS Board, on enforcement measures including periodic penalty payments and other measures to be taken by the health data access bodies.","The Commission shall issue guidelines, by ... [the date of entry into force of this Regulation + 84 months], in close cooperation with the EHDS Board, on enforcement measures including periodic penalty payments and other measures to be taken by the health data access bodies.",,2025-01-01 22:49:30.004056+00,2025-01-01 22:49:30.004056+00
d34fd721-cc71-4b79-ba5a-b5e530e384cd,d65cb80b-b942-4643-bc54-80e08dc42f73,main,"In accordance with the general principles of Union law, which include the fundamental rights enshrined in Articles 7 and 8 of the Charter of Fundamental Rights of the European Union, Member States shall ensure that a particularly high level of protection and security is in place when processing personal electronic health data for primary use, by means of appropriate technical and organisational measures. In this respect, this Regulation shall not preclude a requirement under national law, taking into account the national context, that, in cases where personal electronic health data are processed by healthcare providers for the provision of healthcare or by the national contact points for digital health connected to MyHealth@EU, the storage of personal electronic health data referred to in Article 14 of this Regulation for the purpose of primary use be located within the Union, in compliance with Union law and international commitments.","In accordance with the general principles of Union law, which include the fundamental rights enshrined in Articles 7 and 8 of the Charter of Fundamental Rights of the European Union, Member States shall ensure that a particularly high level of protection and security is in place when processing personal electronic health data for primary use, by means of appropriate technical and organisational measures. In this respect, this Regulation shall not preclude a requirement under national law, taking into account the national context, that, in cases where personal electronic health data are processed by healthcare providers for the provision of healthcare or by the national contact points for digital health connected to MyHealth@EU, the storage of personal electronic health data referred to in Article 14 of this Regulation for the purpose of primary use be located within the Union, in compliance with Union law and international commitments.",,2025-01-01 22:50:23.28464+00,2025-01-01 22:50:23.28464+00
d36b21ed-ae86-4403-8bd5-88e4380142f5,12661d2a-f891-4c0a-9c49-8ee12cf61b08,main,"application of Regulation (EU) 2016/679 shall also be competent for monitoring and enforcing the application of the right to opt out from the processing of personal electronic health data for secondary use pursuant to Article 71. Those supervisory authorities shall be empowered to impose administrative fines up to the amount referred to in Article 83 of Regulation (EU) 2016/679. The supervisory authorities referred to in the first paragraph of this Article and the health data access bodies referred to in Article 55 of this Regulation shall, where relevant, cooperate in the enforcement of this Regulation, within the remit of their respective competences. The relevant provisions of Regulation (EU) 2016/679 shall apply mutatis mutandis. Section 3 Access to electronic health data for secondary use","application of Regulation (EU) 2016/679 shall also be competent for monitoring and enforcing the application of the right to opt out from the processing of personal electronic health data for secondary use pursuant to Article 71. Those supervisory authorities shall be empowered to impose administrative fines up to the amount referred to in Article 83 of Regulation (EU) 2016/679. The supervisory authorities referred to in the first paragraph of this Article and the health data access bodies referred to in Article 55 of this Regulation shall, where relevant, cooperate in the enforcement of this Regulation, within the remit of their respective competences. The relevant provisions of Regulation (EU) 2016/679 shall apply mutatis mutandis. Section 3 Access to electronic health data for secondary use",,2025-01-01 22:49:36.718685+00,2025-01-01 22:49:36.718685+00
d39c0222-a6e3-4bd2-ba06-d565c13adf88,b58edbc1-a114-4a69-9fff-e5875c7d07b4,5,"By ... [two years from the date of entry into force of this Regulation], the Commission shall, by means of implementing acts, lay down the technical, organisational, information security, confidentiality, data protection and interoperability requirements for the secure processing environments, including with regard to the technical characteristics and tools available to the health data user within the secure processing environments. Those implementing acts shall be adopted in accordance with the examination procedure referred to in Article 98(2).","By ... [two years from the date of entry into force of this Regulation], the Commission shall, by means of implementing acts, lay down the technical, organisational, information security, confidentiality, data protection and interoperability requirements for the secure processing environments, including with regard to the technical characteristics and tools available to the health data user within the secure processing environments. Those implementing acts shall be adopted in accordance with the examination procedure referred to in Article 98(2).",,2025-01-01 22:50:04.458195+00,2025-01-01 22:50:04.458195+00
d45d47cd-f973-4db3-adc8-7be1a728d7db,83a217a9-c9c9-4f26-abf0-18acf1d05c19,1,"Where health data access bodies receive a health data access application, they shall ensure that access is only provided to electronic health data that are adequate, relevant and limited to what is necessary in relation to the purpose of processing indicated in the health data access application by the health data user and in line with the data permit issued pursuant to Article 68.","Where health data access bodies receive a health data access application, they shall ensure that access is only provided to electronic health data that are adequate, relevant and limited to what is necessary in relation to the purpose of processing indicated in the health data access application by the health data user and in line with the data permit issued pursuant to Article 68.",,2025-01-01 22:49:37.260785+00,2025-01-01 22:49:37.260785+00
d4d53628-ffd0-445c-b85d-92211619bd82,057ba3f6-7664-45b3-b7ee-188af501ec98,1,"Member States may provide through MyHealth@EU supplementary services that facilitate telemedicine, mobile health, access by natural persons to existing translations of their health data, exchange or verification of health-related certificates, including vaccination card services supporting public health and public health monitoring or digital health systems, services and interoperable applications, with a view to achieving a high level of trust and security, enhancing continuity of care and ensuring access to safe and high-quality healthcare. The Commission shall, by means of implementing acts, set out the technical aspects of such supplementary services. Those implementing acts shall be adopted in accordance with the examination procedure referred to in Article 98(2).","Member States may provide through MyHealth@EU supplementary services that facilitate telemedicine, mobile health, access by natural persons to existing translations of their health data, exchange or verification of health-related certificates, including vaccination card services supporting public health and public health monitoring or digital health systems, services and interoperable applications, with a view to achieving a high level of trust and security, enhancing continuity of care and ensuring access to safe and high-quality healthcare. The Commission shall, by means of implementing acts, set out the technical aspects of such supplementary services. Those implementing acts shall be adopted in accordance with the examination procedure referred to in Article 98(2).",,2025-01-01 22:48:03.801014+00,2025-01-01 22:48:03.801014+00
d5d4541c-0ce1-40ee-ab27-f0ac93f20215,70c051e8-f35a-4d29-b1af-3e8cd701f863,3,"Where personal electronic health data are registered in a Member State of treatment that differs from the Member State of affiliation of the natural person concerned, the Member State of treatment shall ensure that the registration is performed under the identification data of the natural person in the Member State of affiliation.","Where personal electronic health data are registered in a Member State of treatment that differs from the Member State of affiliation of the natural person concerned, the Member State of treatment shall ensure that the registration is performed under the identification data of the natural person in the Member State of affiliation.",,2025-01-01 22:47:45.142099+00,2025-01-01 22:47:45.142099+00
d76dc3f6-f8f6-400d-ad85-db67c1fba4af,b368813b-50e9-4095-ac6c-f5a0fbc35e4a,10,"In the event of incidents putting at risk patient safety or information security, the market surveillance authorities may take immediate action and require the manufacturer of the EHR system concerned, its authorised representative and other economic operators, if applicable, to take immediate corrective action.","In the event of incidents putting at risk patient safety or information security, the market surveillance authorities may take immediate action and require the manufacturer of the EHR system concerned, its authorised representative and other economic operators, if applicable, to take immediate corrective action.",,2025-01-01 22:48:44.179073+00,2025-01-01 22:48:44.179073+00
d86e7c98-ab14-4bb7-a2c6-a1c8a4ccd872,d5b3ed4e-20ba-49f0-942f-97c66008ecd4,3,The EU declaration of conformity shall contain the information set out in Annex IV and shall be translated into one or more official Union languages determined by the Member States in which the EHR system is made available.,The EU declaration of conformity shall contain the information set out in Annex IV and shall be translated into one or more official Union languages determined by the Member States in which the EHR system is made available.,,2025-01-01 22:48:34.658333+00,2025-01-01 22:48:34.658333+00
da3ce648-a4cf-43f6-8c6d-22fd40ffbab5,b368813b-50e9-4095-ac6c-f5a0fbc35e4a,9,"Where its tasks are not performed by the digital health authority, the market surveillance authority shall cooperate with the digital health authority. The market surveillance authority shall inform the digital health authority of any serious incidents and of EHR systems presenting a risk, including risks related to interoperability, security and patient safety, and of any corrective action, and of any recall or withdrawal of such EHR systems.","Where its tasks are not performed by the digital health authority, the market surveillance authority shall cooperate with the digital health authority. The market surveillance authority shall inform the digital health authority of any serious incidents and of EHR systems presenting a risk, including risks related to interoperability, security and patient safety, and of any corrective action, and of any recall or withdrawal of such EHR systems.",,2025-01-01 22:48:43.900313+00,2025-01-01 22:48:43.900313+00
daddb9f5-ac57-40bf-a51e-197aa8091206,fd1dddfd-0602-4c9f-af3f-31343d37d758,4,"By ... [two years from the date of entry into force of this Regulation], the Commission shall, by means of implementing acts, set out the minimum elements health data holders are to provide for datasets and the characteristics of those elements. Those implementing acts shall be adopted in accordance with the examination procedure referred to in Article 98(2).","By ... [two years from the date of entry into force of this Regulation], the Commission shall, by means of implementing acts, set out the minimum elements health data holders are to provide for datasets and the characteristics of those elements. Those implementing acts shall be adopted in accordance with the examination procedure referred to in Article 98(2).",,2025-01-01 22:50:13.202903+00,2025-01-01 22:50:13.202903+00
db326f63-c09b-45ac-87d4-2bce79cafb44,a1e6d435-5b54-45f8-8ddd-b9a21925d0a1,1,"Health data access bodies, trusted health data holders and the Union health data access service shall store and process personal electronic health data in the Union when performing pseudonymisation, anonymisation and any other personal data processing operations referred to in Articles 67 to 72, through secure processing environments within the meaning of Article 73 and Article 75(9) or through HealthData@EU. That requirement shall apply to any entity performing those tasks on behalf of such bodies, holders or service.","Health data access bodies, trusted health data holders and the Union health data access service shall store and process personal electronic health data in the Union when performing pseudonymisation, anonymisation and any other personal data processing operations referred to in Articles 67 to 72, through secure processing environments within the meaning of Article 73 and Article 75(9) or through HealthData@EU. That requirement shall apply to any entity performing those tasks on behalf of such bodies, holders or service.",,2025-01-01 22:50:23.81602+00,2025-01-01 22:50:23.81602+00
dbf3e565-c535-42e1-9691-c9717f9b669f,a0efa36b-fe4e-4852-817f-3102f95814c3,4,"Where natural persons have downloaded an electronic copy of their priority categories of personal electronic health data in accordance with Article 3(2) they shall be able to transmit those data to healthcare providers of their choice in the European electronic health record exchange format referred to in Article 15. The receiving healthcare provider shall accept such data and be able to read them, as applicable.","Where natural persons have downloaded an electronic copy of their priority categories of personal electronic health data in accordance with Article 3(2) they shall be able to transmit those data to healthcare providers of their choice in the European electronic health record exchange format referred to in Article 15. The receiving healthcare provider shall accept such data and be able to read them, as applicable.",,2025-01-01 22:47:38.965395+00,2025-01-01 22:47:38.965395+00
dcf0601a-7ba8-4e61-8f67-3f236d330619,911b222c-f1e5-4084-a574-316d66ccc5af,10,"The national contact points for secondary use shall act as joint controllers of the processing operations carried out in HealthData@EU in which they are involved and the Commission shall act as processor on behalf of those national contact points for secondary use, without affecting the tasks of health data access bodies prior to and following those processing operations.","The national contact points for secondary use shall act as joint controllers of the processing operations carried out in HealthData@EU in which they are involved and the Commission shall act as processor on behalf of those national contact points for secondary use, without affecting the tasks of health data access bodies prior to and following those processing operations.",,2025-01-01 22:50:08.593514+00,2025-01-01 22:50:08.593514+00
dcf4d8a7-afe0-4a50-bae0-705f40ae61b8,9c44ac12-6f1f-4686-9954-5d23fb7925d1,main,"In the information sheet, instructions for use or other information accompanying EHR systems, and in the advertising of EHR systems, it shall be prohibited to use text, names, trademarks, pictures and figurative or other signs that may mislead the professional user as defined in Article 3, point (8), of Regulation (EU) 2018/1807 with regard to their intended purpose, interoperability and security by: (a) (b) ascribing functions and properties to the EHR system which it does not have; failing to inform the professional user of likely limitations related to interoperability or security features of the EHR system in relation to its intended purpose; (c) suggesting uses for the EHR system other than those stated to form part of the intended purpose in the technical documentation.","In the information sheet, instructions for use or other information accompanying EHR systems, and in the advertising of EHR systems, it shall be prohibited to use text, names, trademarks, pictures and figurative or other signs that may mislead the professional user as defined in Article 3, point (8), of Regulation (EU) 2018/1807 with regard to their intended purpose, interoperability and security by: (a) (b) ascribing functions and properties to the EHR system which it does not have; failing to inform the professional user of likely limitations related to interoperability or security features of the EHR system in relation to its intended purpose; (c) suggesting uses for the EHR system other than those stated to form part of the intended purpose in the technical documentation.",,2025-01-01 22:48:07.553002+00,2025-01-01 22:48:07.553002+00
dd2b5f1e-4a90-4a0b-84a3-4dd0a1be30b1,00497aa9-fcd2-42c0-a70e-ba85d96512d9,1,"Member States shall promote and support digital health literacy and the development of relevant competences and skills for patients. The Commission shall support Member States in this regard. Awareness-raising campaigns or programmes shall aim, in particular, to inform patients and the public at large about primary use and secondary use in the framework of the EHDS, including the rights arising from it, as well as the advantages, risks and potential gains for science and society of primary use and secondary use.","Member States shall promote and support digital health literacy and the development of relevant competences and skills for patients. The Commission shall support Member States in this regard. Awareness-raising campaigns or programmes shall aim, in particular, to inform patients and the public at large about primary use and secondary use in the framework of the EHDS, including the rights arising from it, as well as the advantages, risks and potential gains for science and society of primary use and secondary use.",,2025-01-01 22:50:21.405503+00,2025-01-01 22:50:21.405503+00
dd419f1b-cef7-4f0b-85bb-504544628d16,ccd42a9f-b246-4fea-bd61-5a7747c47ef0,4,"The steering groups shall adopt rules of procedure, setting out their composition, organisation, functioning and cooperation.","The steering groups shall adopt rules of procedure, setting out their composition, organisation, functioning and cooperation.",,2025-01-01 22:50:39.759265+00,2025-01-01 22:50:39.759265+00
de1b0326-f468-4f7b-a13f-746997a19576,1a4a293b-c6a5-4538-95cb-cbc106a62bdf,main,"The Commission shall, by means of implementing acts, determine the requirements for the technical implementation of the rights set out in this Section. Those implementing acts shall be adopted in accordance with the examination procedure referred to in Article 98(2). Compensation for making personal electronic health data available","The Commission shall, by means of implementing acts, determine the requirements for the technical implementation of the rights set out in this Section. Those implementing acts shall be adopted in accordance with the examination procedure referred to in Article 98(2). Compensation for making personal electronic health data available",,2025-01-01 22:47:52.35028+00,2025-01-01 22:47:52.35028+00
df2f0ce3-c67d-46b9-a422-efdcd3e86f8b,6a901601-1450-432e-aab5-7f661cc61a22,1,"EHR systems shall be accompanied by an information sheet that includes concise, complete, correct and clear information that is relevant, accessible and comprehensible to professional users.","EHR systems shall be accompanied by an information sheet that includes concise, complete, correct and clear information that is relevant, accessible and comprehensible to professional users.",,2025-01-01 22:48:31.741349+00,2025-01-01 22:48:31.741349+00
df461088-5082-4c3b-b27d-a80414869d92,ea6316e9-33e9-4b84-8d28-5813b6f7d902,main,"individuals An importer, distributor or user shall be considered a manufacturer for the purposes of this Regulation and shall be subject to the obligations laid down in Article 30 where they: (a) (b) make an EHR system available on the market under their own name or trademark; modify an EHR system already placed on the market in such a way that conformity with the applicable requirements might be affected; or (c) modify an EHR system in such a way that it leads to changes in the intended purpose declared by the manufacturer.","individuals An importer, distributor or user shall be considered a manufacturer for the purposes of this Regulation and shall be subject to the obligations laid down in Article 30 where they: (a) (b) make an EHR system available on the market under their own name or trademark; modify an EHR system already placed on the market in such a way that conformity with the applicable requirements might be affected; or (c) modify an EHR system in such a way that it leads to changes in the intended purpose declared by the manufacturer.",,2025-01-01 22:48:24.162212+00,2025-01-01 22:48:24.162212+00
df9dfca0-37a8-4933-bedc-188080537a7b,3aeeaafa-5cda-44c7-b8cc-9632a31f4b5f,2,The activity report referred to in paragraph 1 shall be submitted to the Commission and the EHDS Board within six months of the end of the second year of the relevant reporting period. The activity report shall be accessible via the Commission's website.',The activity report referred to in paragraph 1 shall be submitted to the Commission and the EHDS Board within six months of the end of the second year of the relevant reporting period. The activity report shall be accessible via the Commission's website.',,2025-01-01 22:49:22.149353+00,2025-01-01 22:49:22.149353+00
